Date,Price,Volatility,Volume
2017-10-09,146.40081787109375,0.5800018310546875,308900
2017-10-10,146.49533081054688,1.6100006103515625,244800
2017-10-11,147.09051513671875,0.8400115966796875,276600
2017-10-12,147.20387268066406,0.839996337890625,659000
2017-10-13,147.87457275390625,0.7700042724609375,303100
2017-10-16,148.2713623046875,0.6399993896484375,275200
2017-10-17,148.19578552246094,0.42999267578125,346600
2017-10-18,148.70596313476562,0.7899932861328125,257000
2017-10-19,148.2146759033203,1.2899932861328125,285800
2017-10-20,149.20664978027344,0.5900115966796875,322000
2017-10-23,148.6681365966797,1.25,335600
2017-10-24,149.1499481201172,0.959991455078125,1543100
2017-10-25,148.60203552246094,2.07000732421875,600900
2017-10-26,149.2255096435547,0.7700042724609375,655100
2017-10-27,153.03265380859375,1.989990234375,751100
2017-10-30,153.53334045410156,2.4499969482421875,584600
2017-10-31,154.2041015625,1.1999969482421875,716400
2017-11-01,154.14739990234375,1.8300018310546875,750000
2017-11-02,154.26080322265625,1.3699951171875,327000
2017-11-03,155.48892211914062,1.6100006103515625,897500
2017-11-06,156.18800354003906,0.730010986328125,438200
2017-11-07,156.12185668945312,0.959991455078125,425000
2017-11-08,157.02882385253906,1.4000091552734375,294100
2017-11-09,155.63059997558594,2.05999755859375,597900
2017-11-10,155.68728637695312,0.779998779296875,293300
2017-11-13,155.65896606445312,0.8499908447265625,247000
2017-11-14,155.38497924804688,1.079986572265625,535500
2017-11-15,154.2041015625,1.1599884033203125,465500
2017-11-16,156.32968139648438,1.600006103515625,607800
2017-11-17,155.53611755371094,0.899993896484375,306700
2017-11-20,156.0840606689453,0.6100006103515625,370800
2017-11-21,158.00180053710938,1.3300018310546875,357100
2017-11-22,157.58616638183594,0.739990234375,354000
2017-11-24,158.49307250976562,0.8000030517578125,192200
2017-11-27,158.32308959960938,0.79998779296875,326100
2017-11-28,158.7198028564453,1.1399993896484375,413300
2017-11-29,154.6008758544922,5.490005493164063,885500
2017-11-30,155.8856658935547,1.790008544921875,467800
2017-12-01,155.02598571777344,3.389999389648437,1131300
2017-12-04,152.01242065429688,4.57000732421875,810300
2017-12-05,152.36192321777344,3.139999389648437,1489300
2017-12-06,153.3350067138672,2.42999267578125,1335300
2017-12-07,154.44027709960938,1.3400115966796875,867200
2017-12-08,155.02598571777344,1.3300018310546875,472000
2017-12-11,156.26356506347656,1.3800048828125,439600
2017-12-12,155.86679077148438,1.089996337890625,332600
2017-12-13,156.02737426757812,0.959991455078125,437200
2017-12-14,155.88246154785156,1.1199951171875,304200
2017-12-15,157.67271423339844,2.139999389648437,486100
2017-12-18,159.15982055664062,0.67999267578125,450000
2017-12-19,158.3168182373047,1.1699981689453125,627300
2017-12-20,158.1462860107422,1.6999969482421875,584200
2017-12-21,157.74842834472656,1.1800079345703125,431700
2017-12-22,157.55902099609375,0.8799896240234375,271700
2017-12-26,156.4602508544922,0.8899993896484375,327000
2017-12-27,156.70652770996094,0.649993896484375,279400
2017-12-28,156.8486328125,0.6100006103515625,474000
2017-12-29,156.03404235839844,1.290008544921875,428900
2018-01-02,158.16522216796875,1.899993896484375,1141900
2018-01-03,159.81338500976562,1.6100006103515625,699900
2018-01-04,160.73219299316406,0.9300079345703124,533800
2018-01-05,162.44659423828125,1.4000091552734375,741900
2018-01-08,163.22335815429688,1.1999969482421875,635800
2018-01-09,162.80653381347656,1.2599945068359375,577200
2018-01-10,162.27610778808594,0.9499969482421876,423300
2018-01-11,163.3370361328125,1.0200042724609375,462400
2018-01-12,164.27471923828125,1.6100006103515625,497700
2018-01-16,163.53594970703125,2.9499969482421875,686000
2018-01-17,166.0365447998047,2.2899932861328125,469600
2018-01-18,166.3681182861328,1.1400146484375,527300
